taxid,parent,taxonomic_rank,scientific_name
1329922,1330543,clade,Anguioidea
165824,8427,subfamily,Genyophryninae
183599,169862,genus,Clonophis
356289,165824,genus,Choerophryne
9699,9697,genus,Herpestes
8764,8710,genus,Trimeresurus
9694,9688,species,Panthera tigris
27719,27718,genus,Hoplias
30337,651670,species,Anaxyrus speciosus
233779,30316,species,Spea bombifrons
74398,8579,species,Elaphe taeniura
71119,71118,species,Scalopus aquaticus
2619227,164280,no rank,unclassified Dendrophryniscus
47588,47587,species,Schismaderma carens
613080,613061,genus,Zachaenus
183614,46281,species,Storeria dekayi
128149,183662,genus,Sylvisorex
209669,613072,genus,Megaelosia
166052,8427,subfamily,Microhylinae
105729,105721,species,Oligosoma grande
337657,30998,genus,Sorubimichthys
30416,3078114,order,Opisthocomiformes
7948,55118,subfamily,Clupeinae
9379,183663,genus,Sorex
221418,30998,genus,Phractocephalus
230622,230621,species,Feylinia grandisquamis
8711,8710,genus,Agkistrodon
161945,1041596,species,Liopholis whitii
7994,7993,species,Astyanax mexicanus
209666,209659,species,Hylodes perplicatus
96722,217857,species,Eutropis rudis
105731,105721,species,Oligosoma infrapunctatum
317360,164300,genus,Ischnocnema
238642,31006,genus,Acanthodoras
51843,51842,genus,Anilius
292440,8602,subfamily,Hydrophiinae
69489,121164,species,Pelophylax bedriagae
687230,161697,species,Leptobrachium nigrops
509078,46304,species,Hypsiglena slevini
247966,209680,species,Eupsophus vertebralis
1795270,685120,subfamily,Alcalinae
458188,8906,family,Dromadidae
245749,31015,genus,Astroblepus
166092,169863,genus,Platyceps
113379,166052,genus,Kaloula
3148768,161147,species,Urostrophus longicauda
108854,108853,genus,Abrocoma
999652,71018,species,Sphenomorphus cyanolaemus
265041,161697,species,Leptobrachium liui
74364,8579,species,Elaphe carinata
9317,9312,species,Macropus giganteus
333685,111092,species,Petropedetes newtoni
206417,61319,genus,Micralestes
191479,30320,genus,Pipa
571338,571337,species,Macrochelys temminckii
52176,1190708,genus,Mabuya
8000,7999,genus,Pangasius
201455,201799,species,Euprepiophis conspicillata
83970,165819,genus,Hemisus
94898,169863,genus,Masticophis
10161,33550,family,Echimyidae
42169,8602,subfamily,Laticaudinae
543551,2639002,species,Uroplatus sp. A CMI-2008
71116,219112,genus,Paradoxurus
8793,8792,family,Rheidae
385276,337533,species,Bunocephalus coracoideus
886579,445149,species,Chiasmocleis bassleri
999650,71018,species,Sphenomorphus concinnatus
1190636,1190708,genus,Varzea
170196,170195,species,Glossanodon semifasciatus
314293,376913,infraorder,Simiiformes
43314,8906,family,Glareolidae
221546,385256,genus,Afroedura
651674,8382,genus,Epidalea
425631,425630,species,Coenocorypha aucklandica
183660,183663,genus,Cryptotis
492031,443632,species,Bathytroctes michaelsarsi
105717,1273156,genus,Lampropholis
324346,42756,species,Necturus beyeri
1367231,113379,species,Kaloula kalingensis
92649,92648,species,Chaeropus ecaudatus
34902,8476,genus,Trachemys
2602585,245749,no rank,unclassified Astroblepus
230623,38242,species,Emoia jakati
221563,57063,species,Lygodactylus bradfieldi
448788,317360,species,Ischnocnema octavioi
65634,65633,species,Lagostrophus fasciatus
30995,1489793,family,Sisoridae
8542,8541,species,Lepidophyma smithii
229546,1294635,subfamily,Tomistominae
217850,121281,species,Gymnothorax flavimarginatus
217863,217857,species,Eutropis macularia
796717,1273153,species,Pinoyscincus coxi
103433,651658,species,Ingerophrynus galeatus
28376,2024747,genus,Anolis
32638,8917,genus,Numenius
8677,292440,genus,Aipysurus
70610,42712,species,Caluromys philander
42733,42732,species,Echymipera kalubu
384907,3402666,genus,Allobates
27439,71528,family,Chrysomelidae
2729418,2714804,species,Tenellus cristinae
394456,8419,species,Gastrotheca longipes
143529,42749,species,Phelsuma laticauda
1029686,1508173,species,Bolitoglossa meliana
9689,9688,species,Panthera leo
483535,9366,genus,Neohylomys
164277,2621912,species,Atelopus sp. 'cocha'
492026,134617,species,Alepocephalus longiceps
8547,8543,species,Xantusia vigilis
3073808,3078114,clade,Telluraves
96431,1273158,genus,Scelotes
96857,96854,genus,Ligidium
1175210,105721,species,Oligosoma macgregori
123229,88699,genus,Scopelengys
164529,65611,subspecies,Echymipera rufescens rufescens
3370248,38628,species,Microperoryctes ornatus
220770,220769,species,Tribolonotus gracilis
1508176,8333,subgenus,Mayamandra
567527,567528,species,Underwoodisaurus milii
118845,80461,species,Takydromus hsuehshanensis
121155,8397,genus,Odorrana
694510,651658,species,Ingerophrynus parvus
401550,385256,genus,Tropiocolotes
8372,8417,family,Leptodactylidae
71733,162266,genus,Pedioplanis
747772,30998,genus,Calophysus
52171,52170,genus,Lialis
8721,8710,genus,Bothrops
46841,338152,genus,Leopardus
317321,192735,genus,Hemiphractus
555258,107376,species,Gallinago paraguaiae
9378,9377,species,Suncus murinus
403234,410314,genus,Blommersia
999649,71018,species,Sphenomorphus acutus
947008,204969,species,Pelodiscus parviformis
230640,8541,species,Lepidophyma sylvaticum
40297,376917,family,Galagidae
42826,10161,genus,Trinomys
543556,2639002,species,Uroplatus sp. F CMI-2008
9676,379583,family,Hyaenidae
1128655,30995,subfamily,Glyptosterninae
30610,40297,genus,Otolemur
9360,9359,genus,Dasypus
266509,1508173,species,Bolitoglossa lincolni
1156454,1156453,species,Callechelys catostoma
1677040,31000,subfamily,Mochokinae
405192,220781,species,Glaphyromorphus pumilus
249512,1273158,genus,Pseudoacontias
885418,174275,genus,Smaug
2597819,8578,subfamily,Ahaetuliinae
507637,384907,species,Allobates ornatus
269270,183663,genus,Chodsigoa
30646,33550,family,Dasyproctidae
143639,1273158,genus,Pygomeles
86975,86974,species,Testudo graeca
310670,1659744,species,Humerana miopus
227181,227180,genus,Chionis
310660,121155,species,Odorrana narina
134760,134759,species,Gyrinophilus porphyriticus
1358125,8487,genus,Stigmochelys
650418,8416,superfamily,Myobatrachoidea
529101,55119,genus,Hilsa
166086,166081,species,Hemorrhois hippocrepis
89578,89577,species,Lepidogalaxias salamandroides
307105,128149,species,Sylvisorex howelli
247951,209680,species,Eupsophus migueli
201781,8579,species,Elaphe cantoris
1978134,1862675,species,Sclerophrys brauni
238594,31006,genus,Doras
1196645,613080,species,Zachaenus parvulus
9845,91561,suborder,Ruminantia
145351,81953,subfamily,Draconinae
88861,35036,family,Gymnophthalmidae
463523,391658,species,Plestiodon fasciatus
2643602,420443,no rank,unclassified Caudacaecilia
337766,337765,species,Cheirocerus eques
340178,33550,family,Laonastidae
8530,35036,family,Teiidae
74081,42163,species,Podarcis hispanicus
36670,30771,genus,Gymnotus
30578,30577,genus,Hemiechinus
42485,61319,genus,Phenacogrammus
9246,8906,family,Turnicidae
220778,204894,species,Ctenotus robustus
9984,9979,genus,Oryctolagus
143472,40248,genus,Furcifer
49127,2643178,species,Manis sp.
448382,105721,species,Oligosoma striatum
507639,384907,species,Allobates ranoides
876637,121281,species,Gymnothorax richardsonii
8612,92437,genus,Bungarus
291263,269188,species,Stereochilus marginatus
57556,486475,species,Hydromantes platycephalus
121160,121155,species,Odorrana livida
9349,948952,family,Myrmecophagidae
355695,292440,genus,Hemiaspis
30718,1489739,family,Hepsetidae
96720,217857,species,Eutropis longicaudata
402375,357317,species,Uroplatus fimbriatus
272050,161681,species,Tringa erythropus
46761,8335,species,Plethodon elongatus
34975,8570,superfamily,Typhlopoidea
83972,8426,family,Arthroleptidae
1489841,1489838,clade,Zeiogadaria
1312507,31006,genus,Ossancora
43514,410366,species,Mantella aurantiaca
164527,42733,subspecies,Echymipera kalubu oriomo
10147,33550,family,Hydrochaeridae
480621,8541,species,Lepidophyma occulor
999668,1273153,species,Pinoyscincus mindanensis
1983743,2055936,species,Haringtonhippus francisci
522628,2633652,species,Ansonia sp. LSUHC 8049
143463,83972,genus,Scotobleps
43608,42425,genus,Phrynosoma
43562,1302426,genus,Rhinoderma
143410,58514,species,Tomopterna cryptotis
189496,189495,species,Uropterygius micropterus
325556,109940,species,Amolops chunganensis
81954,81953,subfamily,Agaminae
460617,221557,species,Cnemaspis limi
9309,65619,genus,Potorous
1120431,2634485,species,Ichthyophis sp. ZISP 39334
9109,9108,family,Gruidae
337661,337660,species,Goeldiella eques
110077,1008893,species,Hylarana erythraea
204896,1540127,species,Concinnia brachysoma
161274,8344,species,Bombina maxima
1009700,245777,species,Megalechis picta
245781,245777,species,Megalechis thoracata
9258,9257,species,Ornithorhynchus anatinus
323737,1190708,genus,Trachylepis
260640,328321,genus,Rhinoclemmys
143310,81390,subfamily,Synodontinae
80469,80461,species,Takydromus smaragdinus
394144,394141,species,Marmorosphax tricolor
999661,155318,species,Scincella assata
8816,8808,family,Dinornithidae
317359,613034,subfamily,Eleutherodactylinae
127584,1331795,species,Aspronema dorsivittatum
2634960,221868,no rank,unclassified Sundasalanx
522619,2633652,species,Ansonia sp. KUHE 35066
401523,221557,species,Cnemaspis tropidogaster
507599,161681,species,Tringa incana
8298,8295,species,Ambystoma laterale
1329973,52185,family,Cadeidae
38891,28376,species,Anolis cybotes
52111,43043,species,Eurycea wilderae
493901,261494,species,Amphisbaena leali
286092,166083,species,Spalerosophis microlepis
425629,8906,family,Recurvirostridae
685128,30352,family,Ptychadenidae
74365,201799,species,Euprepiophis mandarinus
8341,8340,species,Siren intermedia
143622,143621,species,Hamptophryne boliviana
265032,247085,species,Megophrys shapingensis
35004,34999,species,Thamnophis cyrtopsis
165825,8427,subfamily,Scaphiophryninae
8902,2607030,order,Caprimulgiformes
391643,1527436,species,Hynobius arisanensis
9677,9676,genus,Crocuta
2639616,128149,no rank,unclassified Sylvisorex
138083,651656,species,Incilius macrocristatus
9268,9266,species,Didelphis marsupialis
876628,121281,species,Gymnothorax buroensis
2637524,236587,no rank,unclassified Chrysichthys
238626,238618,species,Leptodoras cf. praelongus
39234,42164,genus,Acrochordus
7996,1489793,family,Ictaluridae
88700,88699,genus,Neoscopelus
122936,8579,species,Elaphe dione
884239,126627,species,Chamaesaura aenea
473458,121281,species,Gymnothorax meleagris
1217892,317360,species,Ischnocnema cf. penaxavantinho CC-2012
249440,2200832,species,Brachyseps macrocercus
143661,2025381,species,Grandidierina lineata
47561,651670,species,Anaxyrus woodhousii
885515,885510,species,Namazonurus pustulatus
77842,31011,genus,Helogenes
377249,209659,species,Hylodes phyllodes
3386258,384907,species,Allobates peruvianus
356330,356329,species,Sooglossus sechellensis
492032,443643,species,Narcetes stomias
42610,1489739,family,Parodontidae
204902,1540146,species,Silvascincus murrayi
427909,105721,species,Oligosoma townsi
220779,1273159,genus,Eremiascincus
120495,1208378,species,Babina adenopleura
394463,8419,species,Gastrotheca psychrophila
8661,292440,genus,Notechis
796715,796714,subspecies,Pinoyscincus abdictus abdictus
111063,1191376,genus,Cacosternum
61674,7901,species,Acipenser sturio
240405,8397,genus,Staurois
148965,36801,species,Crocidura hildegardeae
42632,30720,genus,Carnegiella
2636492,13012,no rank,unclassified Clarias
83968,165824,genus,Copiula
403235,410314,genus,Boehmantis
166088,166081,species,Hemorrhois algirus
32538,46841,species,Leopardus pardalis
221571,385256,genus,Narudasia
166051,8427,subfamily,Phrynomerinae
42424,8515,subfamily,Tropidurinae
247654,247653,species,Insuetophrynus acarpicus
201446,201803,species,Pseudelaphe flavirufa
141262,141261,species,Andrias davidianus
143321,88700,species,Neoscopelus microchir
1330544,8548,clade,Paleoanguimorpha
47722,385256,genus,Lepidodactylus
273519,261494,species,Amphisbaena schmidti
317320,8419,species,Gastrotheca monticola
9333,9332,species,Pseudocheirus peregrinus
186548,186547,species,Coronella girondica
192753,192752,species,Lithobates palmipes
401522,401521,species,Crossobamon orientalis
176665,162266,genus,Iberolacerta
155319,155318,species,Scincella lateralis
39698,34979,family,Tropidophiidae
94421,8541,species,Lepidophyma gaigeae
192732,8418,subfamily,Phyllomedusinae
64411,162266,genus,Algyroides
61090,36801,species,Crocidura fuliginosa
1659765,8397,genus,Indosylvirana
8497,1294637,genus,Caiman
613056,8417,family,Batrachylidae
333694,143647,species,Strongylopus grayii
1030597,164301,species,Brachycephalus brunneus
110118,1008893,species,Hylarana taipehensis
29139,29138,species,Vombatus ursinus
454375,164293,species,Pelophryne misera
52100,43045,species,Desmognathus fuscus
38244,38242,species,Emoia cyanura
247948,209680,species,Eupsophus contulmoensis
3370990,79803,genus,Atopogale
220793,71018,species,Sphenomorphus muelleri
8583,169862,genus,Natrix
2696672,8821,species,Apteryx mantelli
1273206,8382,genus,Frostius
209671,613061,genus,Cycloramphus
74535,9694,subspecies,Panthera tigris tigris
7949,7948,genus,Clupea
43047,30365,genus,Cryptobranchus
2631057,38628,no rank,unclassified Microperoryctes
172941,1273159,genus,Saiphos
658163,1208378,species,Babina holsti
2639421,206417,no rank,unclassified Micralestes
30340,8417,family,Heleophrynidae
52102,43045,species,Desmognathus marmoratus
178821,176665,species,Iberolacerta monticola
251750,191479,species,Pipa pipa
255176,71026,species,Strophurus intermedius
111170,1190636,species,Varzea bistriata
293818,293817,species,Strigocuscus celebensis
7952,186627,order,Cypriniformes
927622,32638,species,Numenius hudsonicus
522622,2633652,species,Ansonia sp. KUHE 38071
65622,65619,genus,Hypsiprymnodon
462337,30998,genus,Parapimelodus
8585,8583,species,Natrix maura
71016,1273159,genus,Lipinia
30560,9397,suborder,Yangochiroptera
165823,8427,subfamily,Dyscophinae
9393,9392,family,Tupaiidae
297797,55119,genus,Ethmalosa
94422,385256,genus,Stenodactylus
1073973,665121,species,Madascincus melanopleura
377347,613061,genus,Thoropa
394458,8419,species,Gastrotheca ochoai
220764,99192,species,Eugongylus rufescens
94886,201800,species,Pantherophis vulpinus
425652,43314,genus,Stiltia
445770,161697,species,Leptobrachium xanthospilum
57224,8523,species,Lacerta media
30723,1489737,family,Citharinidae
9391,9390,species,Amblysomus hottentotus
10164,33550,family,Ctenodactylidae
8412,8426,family,Hyperoliidae
1353233,292440,genus,Parasuta
522620,47576,species,Ansonia kraensis
186621,186619,tribe,Polyodontini
62292,183663,genus,Chimarrogale
9977,9976,genus,Ochotona
59447,30560,family,Nycteridae
394133,1273156,genus,Lioscincus
491139,613035,genus,Adelophryne
999444,1273159,genus,Parvoscincus
175779,1128655,genus,Glyptothorax
150241,1191376,genus,Arthroleptella
885507,174275,genus,Karusasaurus
8442,1431191,genus,Alytes
224710,7948,genus,Opisthonema
82167,8476,genus,Emys
27675,9357,species,Choloepus didactylus
1120421,2643602,species,Caudacaecilia sp. KUHE 39362
94416,174275,genus,Cordylus
62275,9379,species,Sorex unguiculatus
171274,425629,genus,Recurvirostra
1329974,52185,family,Blanidae
1029693,1508176,species,Bolitoglossa xibalba
309910,30998,genus,Pseudoplatystoma
403487,403486,species,Tsingymantis antitra
1273157,66056,subfamily,Acontinae
184244,229546,genus,Tomistoma
225402,2747333,species,Marmosa mexicana
909855,270559,species,Lebiasina astrigata
8830,8826,family,Anatidae
2485744,1489793,family,Auchenoglanididae
9415,30560,family,Phyllostomidae
10155,33550,family,Myocastoridae
8572,34979,family,Boidae
492042,492041,species,Herwigia kreffti
230628,1273158,genus,Typhlacontias
34903,34902,species,Trachemys scripta
123369,123368,clade,Euacanthomorphacea
111121,83972,genus,Cardioglossa
8903,8902,family,Podargidae
310661,121155,species,Odorrana amamiensis
1120429,2634485,species,Ichthyophis sp. KUHE 39361
220773,220771,species,Anomalopus swansoni
288316,30366,genus,Pachyhynobius
1960649,9307,genus,Notamacropus
30413,9109,genus,Balearica
322504,1481133,species,Odontobatrachus natator
30324,651656,species,Incilius alvarius
192598,184169,genus,Homalopsis
394457,8419,species,Gastrotheca nicefori
39142,169863,genus,Boiga
81371,81386,family,Lophotidae
169858,120301,species,Oxyrhopus rhombifer
2879217,8918,species,Calidris virgata
909833,2639421,species,Micralestes sp. NM-2010
1267413,576730,species,Corallianassa coutierei
29080,29079,species,Chaetophractus villosus
493897,261494,species,Amphisbaena carlgansi
57550,57549,species,Ensatina eschscholtzii
8500,8493,genus,Crocodylus
509072,46304,species,Hypsiglena ochrorhynchus
171266,8918,species,Calidris tenuirostris
65623,9307,genus,Lagorchestes
38614,38613,species,Distoechurus pennatus
399537,399534,species,Timon lepidus
699570,2597819,genus,Chrysopelea
238638,238632,species,Trachydoras cf. microstomus
47551,651656,species,Incilius mazatlanensis
183752,183751,species,Priodontes maximus
3073799,3078114,clade,Columbimorphae
543557,2639002,species,Uroplatus sp. G CMI-2008
